model_name,model_id,coordinate,Family,Category,Unit_Of_Measure,Location,Level,Location_Line,Area,Volume,Phase_Created,Function,Structural_Material,Assembly_Code,ML_filled,z-height,x,level_group,keyword,MF_Number
500mm Diameter,150106,"{'x': 41.33566665649414, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150106],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,41.33566665649414,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150107,"{'x': 41.33566665649414, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150107],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,41.33566665649414,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150108,"{'x': 37.726741790771484, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150108],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,37.726741790771484,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150140,"{'x': 59.06007766723633, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150140],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,59.06007766723633,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150141,"{'x': 62.66899871826172, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150141],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,62.66899871826172,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150142,"{'x': 62.66899871826172, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150142],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,62.66899871826172,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150143,"{'x': 59.06007766723633, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150143],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,59.06007766723633,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150193,"{'x': 80.3934097290039, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150193],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,80.3934097290039,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150194,"{'x': 84.00233459472656, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150194],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,84.00233459472656,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150195,"{'x': 84.00233459472656, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150195],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,84.00233459472656,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150196,"{'x': 80.3934097290039, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150196],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,80.3934097290039,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150244,"{'x': -74.93992233276367, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150244],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150245,"{'x': -71.33099746704102, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150245],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150246,"{'x': -71.33099746704102, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150246],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150247,"{'x': -74.93992233276367, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150247],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150349,"{'x': -66.27325820922852, 'y': -52.91387939453125, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150349],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150350,"{'x': -62.66433143615723, 'y': -52.91387939453125, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150350],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150351,"{'x': -62.66433143615723, 'y': -49.30495643615723, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150351],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150352,"{'x': -66.27325820922852, 'y': -49.30495643615723, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150352],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150416,"{'x': -74.93992233276367, 'y': -52.91387939453125, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150416],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150417,"{'x': -71.33099746704102, 'y': -52.91387939453125, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150417],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150418,"{'x': -71.33099746704102, 'y': -49.30495643615723, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150418],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150419,"{'x': -74.93992233276367, 'y': -49.30495643615723, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150419],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150451,"{'x': -74.93992233276367, 'y': -32.247212409973145, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150451],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150452,"{'x': -71.33099746704102, 'y': -32.247212409973145, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150452],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150453,"{'x': -71.33099746704102, 'y': -28.63828945159912, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150453],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150454,"{'x': -74.93992233276367, 'y': -28.63828945159912, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150454],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150486,"{'x': -66.27325820922852, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150486],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150487,"{'x': -62.66433143615723, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150487],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150488,"{'x': -62.66433143615723, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150488],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150489,"{'x': -66.27325820922852, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150489],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150559,"{'x': -66.27325820922852, 'y': -32.247212409973145, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150559],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150560,"{'x': -62.66433143615723, 'y': -32.247212409973145, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150560],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150561,"{'x': -62.66433143615723, 'y': -28.63828945159912, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150561],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150562,"{'x': -66.27325820922852, 'y': -28.63828945159912, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150562],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150610,"{'x': -66.27325820922852, 'y': -17.955547332763672, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150610],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150611,"{'x': -62.66433143615723, 'y': -17.955547332763672, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150611],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150612,"{'x': -62.66433143615723, 'y': -14.346622943878174, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150612],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150613,"{'x': -66.27325820922852, 'y': -14.346622943878174, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150613],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150653,"{'x': -74.93992233276367, 'y': -17.955547332763672, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150653],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150654,"{'x': -71.33099746704102, 'y': -17.955547332763672, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150654],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150655,"{'x': -71.33099746704102, 'y': -14.346622943878174, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150655],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150656,"{'x': -74.93992233276367, 'y': -14.346622943878174, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150656],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150686,"{'x': -66.27325820922852, 'y': -11.580546855926514, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150686],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150687,"{'x': -62.66433143615723, 'y': -11.580546855926514, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150687],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150688,"{'x': -62.66433143615723, 'y': -7.971622943878174, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150688],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150689,"{'x': -66.27325820922852, 'y': -7.971622943878174, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150689],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150765,"{'x': -74.93992233276367, 'y': -11.580546855926514, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150765],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150766,"{'x': -71.33099746704102, 'y': -11.580546855926514, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150766],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150767,"{'x': -71.33099746704102, 'y': -7.971622943878174, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150767],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150768,"{'x': -74.93992233276367, 'y': -7.971622943878174, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150768],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150804,"{'x': -74.93992233276367, 'y': 9.086119651794434, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150804],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150805,"{'x': -71.33099746704102, 'y': 9.086119651794434, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150805],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150806,"{'x': -71.33099746704102, 'y': 12.695043563842773, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150806],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150807,"{'x': -74.93992233276367, 'y': 12.695043563842773, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150807],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150859,"{'x': -74.93992233276367, 'y': 29.75278663635254, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150859],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150860,"{'x': -71.33099746704102, 'y': 29.75278663635254, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150860],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150861,"{'x': -71.33099746704102, 'y': 33.36170959472656, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150861],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
